#HQF Ship Bonus Mapping Table,,,,,,,,,,,
#Ship ID,Affecting Type,Affecting ID,Affected Attribute,Affected Type,Affected ID,Stack Nerf,Per Level,Calc Type,Value,Status,Description
# Abaddon,,,,,,,,,,,
594,1,3328,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Incursus Aliastra Edition,,,,,,,,,,,
#33667,1,3328,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
#33667,1,3328,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Incursus Innerzone Shipping Edition,,,,,,,,,,,
#33669,1,3328,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
#33669,1,3328,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
# Inquisitor,,,,,,,,,,,
590,0,0,54,2,325;1698,0,0,0,50,15,Remote Armor Repair Optimal
590,0,0,2044,2,325;1698,0,0,0,600,15,Remote Armor Repair Falloff
590,1,3331,84,2,325;1698,0,1,0,10,15,Remote Armor Repair Bonus
590,1,3331,6,2,325;1698,0,1,0,-10,15,Remote Armor Repair Cap Use
# Ishkur,,,,,,,,,,,
12042,1,3328,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
12042,1,3328,263,3,18,0,1,0,10,15,Drone Shield HP
12042,1,3328,265,3,18,0,1,0,10,15,Drone Armor HP
12042,1,3328,9,3,18,0,1,0,10,15,Drone Hull HP
12042,1,12095,54,4,564;561,0,1,0,10,15,Small Hybrid Turret Optimal Range
12042,1,12095,283,1,12042,0,1,1,5,15,Drone Bay Capacity
12042,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Ishtar,,,,,,,,,,,
12005,1,3332,160,4,839,0,1,0,7.5,15,Heavy Drone Tracking
12005,1,3332,37,4,839,0,1,0,7.5,15,Heavy Drone MWD Speed
12005,1,3332,263,3,18,0,1,0,10,15,Drone Shield HP
12005,1,3332,265,3,18,0,1,0,10,15,Drone Armor HP
12005,1,3332,9,3,18,0,1,0,10,15,Drone Hull HP
12005,1,3332,64,3,18,0,1,0,10,15,Drone Damage
12005,1,16591,10007,1,12005,0,1,1,5000,15,Drone Control Range
12005,1,16591,54,4,911,0,1,0,7.5,15,Sentry Drone Optimal Range
12005,1,16591,160,4,911,0,1,0,7.5,15,Sentry Drone Tracking
12005,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Iteron Mark V,,,,,,,,,,,
657,1,3340,10004,1,657,0,1,0,5,15,Cargo Capacity
657,1,3340,37,1,657,0,1,0,5,15,Max Velocity
# Iteron Inner Zone Shipping Edition,,,,,,,,,,,
#33689,1,3340,10004,1,33689,0,1,0,5,15,Cargo Capacity
#33689,1,3340,37,1,33689,0,1,0,5,15,Max Velocity
# Jackdaw,,,,,,,,,,,
34828,1,35680,51,2,507;509,0,1,0,-5,15,Rocket & Light Missile Launcher ROF
34828,1,35680,1795,2,511;524;506;510;771;507;508;509;1245,0,1,0,-15,15, Missile launcher reload time
34828,1,35680,1211,7,1211,0,1,0,-5,15,Heat Damage Reduction
34828,0,0,116,2,387;648;384;653;394,0,0,0,50,15,Rocket & Light Missile Explosive Damage
34828,0,0,117,2,387;648;384;653;394,0,0,0,50,15,Rocket & Light Missile Kinetic Damage
34828,0,0,114,2,387;648;384;653;394,0,0,0,50,15,Rocket & Light Missile EM Damage
34828,0,0,118,2,387;648;384;653;394,0,0,0,50,15,Rocket & Light Missile Thermal Damage
34828,0,0,50,2,481,0,0,0,-95,15,Scan Probe Launcher CPU Need
# Jaguar,,,,,,,,,,,
11400,1,3329,10016,4,574;577,0,1,0,5,15,Small Projectile Turret Damage
11400,1,3329,160,4,574;577,0,1,0,7.5,15,Small Projectile Turret Tracking
11400,1,12095,10016,4,574;577,0,1,0,5,15,Small Projectile Turret Damage
11400,1,12095,54,4,574;577,0,1,0,10,15,Small Projectile Turret Optimal Range
11400,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Keres,,,,,,,,,,,
11174,1,3328,309,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Range
11174,1,3328,566,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Scan Res
11174,1,3328,6,2,208,0,1,0,-10,15,Remote Sensor Damp Cap Use
11174,1,28615,54,2,52,0,1,0,15,15,Warp Disruptor Range
11174,1,28615,6,2,52,0,1,0,-10,15,Warp Disruptor Cap Use
# Kestrel,,,,,,,,,,,
602,1,3330,114,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,EM Missile Damage
602,1,3330,116,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Exp Missile Damage
602,1,3330,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Kin Missile Damage
602,1,3330,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,5,15,Therm Missile Damage
602,1,3330,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,1,0,10,15,Missile Velocity
# Kirin,,,,,,,,,,,
37458,0,0,2044,2,41;1697,0,0,0,300,15,Remote Shield Booster falloff
37458,1,3330,6,2,41;1697,0,1,0,-10,15,Remote Shield Booster Cap Use
37458,1,3330,68,2,41;1697,0,1,0,10,15,Remote Shield Booster Rep Amount
37458,1,40328,6,2,41;1697,0,1,0,-5,15,Remote Shield Booster Cap Use
37458,1,40328,73,2,41;1697,0,1,0,-5,15,Remote Shield Booster Duration
37458,1,40328,263,1,37458,0,1,0,7.5,15,Shield HP
37458,1,40328,72,2,38,0,1,0,7.5,15,Shield HP - Extenders
# Kitsune,,,,,,,,,,,
11194,1,3330,238,2,201,0,1,0,20,15,ECM Jam Strength Grav
11194,1,3330,239,2,201,0,1,0,20,15,ECM Jam Strength Ladar
11194,1,3330,240,2,201,0,1,0,20,15,ECM Jam Strength Mag
11194,1,3330,241,2,201,0,1,0,20,15,ECM Jam Strength Radar
11194,1,3330,6,2,201,0,1,0,-10,15,ECM Cap Use
11194,1,28615,54,2,201,0,1,0,15,15,ECM Optimal Range
11194,1,28615,482,1,11194,0,1,0,5,15,Capacitor Capacity
# Kronos,,,,,,,,,,,
28661,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
28661,1,3336,158,4,563;566,0,1,0,10,15,Large Hybrid Turret Falloff
28661,1,28667,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
28661,1,28667,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
28661,0,0,10015,4,563;566,0,0,0,100,15,Large Hybrid Turret Damage
28661,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
28661,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
28661,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Kronos Innerzone Shipping Edition,,,,,,,,,,,
#34245,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
#34245,1,3336,158,4,563;566,0,1,0,10,15,Large Hybrid Turret Falloff
#34245,1,28667,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
#34245,1,28667,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
#34245,0,0,10015,4,563;566,0,0,0,100,15,Large Hybrid Turret Damage
#34245,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34245,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34245,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Kronos Police Edition,,,,,,,,,,,
#34241,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
#34241,1,3336,158,4,563;566,0,1,0,10,15,Large Hybrid Turret Falloff
#34241,1,28667,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
#34241,1,28667,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
#34241,0,0,10015,4,563;566,0,0,0,100,15,Large Hybrid Turret Damage
#34241,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34241,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34241,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Kronos Quafe Edition,,,,,,,,,,,
#34243,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
#34243,1,3336,158,4,563;566,0,1,0,10,15,Large Hybrid Turret Falloff
#34243,1,28667,84,2,62;1199,0,1,0,7.5,15,Armor Repair Amount
#34243,1,28667,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
#34243,0,0,10015,4,563;566,0,0,0,100,15,Large Hybrid Turret Damage
#34243,0,0,1045,2,650,0,0,0,100,15,Tractor Beam Velocity
#34243,0,0,54,2,650,0,0,0,100,15,Tractor Beam Range
#34243,0,0,669,2,1189,0,0,0,-70,15,MJD Reactivation Delay
# Kryos,,,,,,,,,,,
654,1,3340,1558,1,654,0,1,0,10,15,Mineral Hold Capacity
654,1,3340,37,1,654,0,1,0,5,15,Max Velocity
# Lachesis,,,,,,,,,,,
11971,1,3332,160,4,562;565,0,1,0,10,15,Medium Hybrid Turret Tracking
11971,1,3332,566,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Scan Res
11971,1,3332,309,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Range
11971,1,22761,54,2,52,0,1,0,20,15,Warp Disruptor Range
11971,1,22761,54,4,562;565,0,1,0,10,15,Medium Hybrid Turret Optimal Range
# Legion,,,,,,,,,,,
29986,1,30650,1211,7,1211,0,1,0,-5,15,Heat Damage Reduction
# Leviathan,,,,,,,,,,,
3764,1,3346,117,2,476;1677;1019;1678;89;657,0,1,0,50,15,Citadel Torpedo, Torpedo & Citadel Cruise Missile Kinetic Damage
3764,1,3346,114,2,476;1677;1019;1678;89;657,0,1,0,40,15,Citadel Torpedo, Torpedo & Citadel Cruise Missile EM Damage
3764,1,3346,116,2,476;1677;1019;1678;89;657,0,1,0,40,15,Citadel Torpedo, Torpedo & Citadel Cruise explosive Damage
3764,1,3346,118,2,476;1677;1019;1678;89;657,0,1,0,40,15,Citadel Torpedo, Torpedo & Citadel Cruise thermal Damage
3764,1,3346,51,2,524;1673;1674,0,1,0,15,15,Citadel launcher and Rapid Torpedo ROF
3764,1,3346,263,3,6,0,1,0,7.5,16,Gang Shield HP
3764,1,3346,10063,1,3764,0,1,1,1,15,Warfare Link Bonus
3764,1,3346,10009,1,3764,0,1,1,10,15,Warp Core Strength
3764,0,0,37,2,89,0,0,0,100,15,Torpedo Velocity
3764,0,0,72,2,38,0,0,0,500,15,Shield HP - Extenders
3764,0,0,1159,2,329,0,0,0,500,15,Armor HP - Plates
3764,0,0,2112,1,3764,0,0,0,80,15,Sensor Dampener resistance
3764,0,0,2113,1,3764,0,0,0,80,15,Weapon Disruption resistance
3764,0,0,2115,1,3764,0,0,0,80,15,Stasis effect resistance
3764,0,0,2135,1,3764,0,0,0,80,15,Remote Electronic Assistance impedance
3764,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
3764,0,0,10063,1,3764,0,0,1,2,15,Warfare Link Use
# Lif,,,,,,,,,,,
37606,1,24314,833,4,1636;1637,0,1,0,1,15,Siege & Skirmish Warfare Link Bonus
37606,1,24314,67,2,87,0,1,0,10,15,Cap Booster Charge Strength
37606,1,24314,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
37606,1,24314,73,2,41;1697;325;1698,0,1,0,-5,15,Remote Shield Booster And Armor Repair Duration
37606,0,0,50,2,316,0,0,0,-50,15,Warfare Link CPU Reduction
37606,0,0,68,4,842,0,0,0,200,15,Shield Maintenance Bot Transfer
37606,0,0,84,4,842,0,0,0,200,15,Armor Maintenance Bot Transfer
37606,0,0,10063,1,37606,0,0,1,2,15,Warfare Link Use
37606,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
# Loki,,,,,,,,,,,
29990,1,30653,1211,7,1211,0,1,0,-5,15,Heat Damage Reduction
# Machariel,,,,,,,,,,,
17738,0,0,10013,4,576;579,0,0,0,-25,15,Large Projectile Turret ROF
17738,1,3337,10016,4,576;579,0,1,0,5,15,Large Projectile Turret Damage
17738,1,3336,158,4,576;579,0,1,0,10,15,Large Projectile Turret Falloff
# Mackinaw,,,,,,,,,,,
22548,1,17940,1556,1,22548,0,1,0,5,15,Ore Hold Capacity
22548,1,17940,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
22548,1,22551,271,1,22548,0,1,2,-4,15,Shield EM Resistance
22548,1,22551,272,1,22548,0,1,2,-4,15,Shield Explosive Resistance
22548,1,22551,273,1,22548,0,1,2,-4,15,Shield Kinetic Resistance
22548,1,22551,274,1,22548,0,1,2,-4,15,Shield Thermal Resistance
22548,1,22551,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
# Mackinaw ORE Development Edition,,,,,,,,,,,
#33683,1,17940,1556,1,33683,0,1,0,5,15,Ore Hold Capacity
#33683,1,17940,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
#33683,1,22551,271,1,33683,0,1,2,-4,15,Shield EM Resistance
#33683,1,22551,272,1,33683,0,1,2,-4,15,Shield Explosive Resistance
#33683,1,22551,273,1,33683,0,1,2,-4,15,Shield Kinetic Resistance
#33683,1,22551,274,1,33683,0,1,2,-4,15,Shield Thermal Resistance
#33683,1,22551,73,4,1040;1038,0,1,0,-2,15,Strip Miner & Ice Harvester Duration
#33683,0,0,77,4,1040,0,0,0,25,15,Strip Miner Mining Yield
#33683,0,0,73,4,1038,0,0,0,-20,15,Ice Harvester Duration
#33683,0,0,6,4,1038,0,0,0,-20,15,Ice Harvester Cap Use
# Maelstrom,,,,,,,,,,,
24694,1,3337,10013,4,576;579,0,1,0,-5,15,Large Projectile Turret ROF
24694,1,3337,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
# Maelstrom Krusual Edition,,,,,,,,,,,
#33633,1,3337,10013,4,576;579,0,1,0,-5,15,Large Projectile Turret ROF
#33633,1,3337,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
# Maelstrom Nefantar Edition,,,,,,,,,,,
#33631,1,3337,10013,4,576;579,0,1,0,-5,15,Large Projectile Turret ROF
#33631,1,3337,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
# Magnate,,,,,,,,,,,
29248,1,3331,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
29248,1,3331,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
29248,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Magnate Sarum Edition,,,,,,,,,,,
#32987,1,3331,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
#32987,1,3331,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
#32987,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Magnate Tash-Murkon Edition,,,,,,,,,,,
#33190,1,3331,1371,2,479,0,1,0,7.5,15,Probe Scan Strength Bonus
#33190,1,3331,73,4,1715,0,1,0,-5,15,Salvager Cycle Time
#33190,0,0,1910,4,1718,0,0,1,5,15,Data & Relic Analyzer Virus Strength
# Magus,,,,,,,,,,,
37483,1,33093,263,3,18,0,1,0,10,15,Drone Shield HP
37483,1,33093,265,3,18,0,1,0,10,15,Drone Armor HP
37483,1,33093,9,3,18,0,1,0,10,15,Drone Hull HP
37483,1,33093,64,3,18,0,1,0,10,15,Drone Damage
37483,1,33093,267,1,37483,0,1,2,-4,15,Armor EM Resistance
37483,1,33093,268,1,37483,0,1,2,-4,15,Armor Explosive Resistance
37483,1,33093,269,1,37483,0,1,2,-4,15,Armor Kinetic Resistance
37483,1,33093,270,1,37483,0,1,2,-4,15,Armor Thermal Resistance
37483,1,37615,833,4,1634;1637,0,1,0,2,15,Armored & Skirmish Warfare Link Bonus
37483,1,37615,73,2,1533,0,1,0,-5,15,Micro Jump Field Generator duration
37483,0,0,30,2,316,0,0,0,-95,15,Warfare link power need
37483,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Malediction,,,,,,,,,,,
11186,1,3331,51,2,507,0,1,0,-5,15,Rocket Launcher ROF
11186,1,3331,267,1,11186,0,1,2,-4,15,Armor EM Resistance
11186,1,3331,268,1,11186,0,1,2,-4,15,Armor Explosive Resistance
11186,1,3331,269,1,11186,0,1,2,-4,15,Armor Kinetic Resistance
11186,1,3331,270,1,11186,0,1,2,-4,15,Armor Thermal Resistance
11186,1,12092,554,2,46,0,1,0,-15,15,MWD Signature Radius Penalty
11186,1,12092,54,2,52,0,1,0,5,15,Warp Disruptor Range
11186,0,0,6,2,52;65,0,0,0,-80,15,Propulsion Jamming Cap Use
# Malice,,,,,,,,,,,
3516,1,3331,267,1,3516,0,1,2,-4,15,Armor EM Resistance
3516,1,3331,268,1,3516,0,1,2,-4,15,Armor Explosive Resistance
3516,1,3331,269,1,3516,0,1,2,-4,15,Armor Kinetic Resistance
3516,1,3331,270,1,3516,0,1,2,-4,15,Armor Thermal Resistance
3516,1,3331,90,2,68,0,1,0,20,15,Nos Drain Amount
3516,1,3331,97,2,71,0,1,0,20,15,Neut Drain Amount
3516,1,3331,54,2,68,0,1,0,20,15,Nos Drain Optimal Range
3516,1,3331,2044,2,68,0,1,0,10,15,Nos Drain Falloff
3516,1,3331,54,2,71,0,1,0,20,15,Neut Drain Optimal Range
3516,1,3331,2044,2,71,0,1,0,10,15,Neut Drain Falloff
3516,0,0,10014,4,567;570,0,0,0,100,15,Small Energy Turret Damage
3516,0,0,54,4,567;570,0,0,0,50,15,Small Energy Turret Optimal Range
# Maller,,,,,,,,,,,
624,1,3335,10014,4,568;572,0,1,0,5,15,Medium Energy Turret Damage
624,1,3335,267,1,624,0,1,2,-4,15,Armor EM Resistance
624,1,3335,268,1,624,0,1,2,-4,15,Armor Explosive Resistance
624,1,3335,269,1,624,0,1,2,-4,15,Armor Kinetic Resistance
624,1,3335,270,1,624,0,1,2,-4,15,Armor Thermal Resistance
# Mammoth,,,,,,,,,,,
652,1,3341,10004,1,652,0,1,0,5,15,Cargo Capacity
652,1,3341,37,1,652,0,1,0,5,15,Max Velocity
# Mammoth Nefantar Edition,,,,,,,,,,,
#33693,1,3341,10004,1,33693,0,1,0,5,15,Cargo Capacity
#33693,1,3341,37,1,33693,0,1,0,5,15,Max Velocity
# Manticore,,,,,,,,,,,
12032,1,3330,653,2,89;657,0,1,0,10,15,Torpedo Explosion Velocity
12032,1,3330,281,2,89;657,0,1,0,10,15,Torpedo Flight Time
12032,1,3330,37,2,89;657,0,1,0,20,15,Torpedo Velocity
12032,1,12093,117,2,89;657,0,1,0,15,15,Kinetic Torpedo Damage
12032,1,12093,117,2,90,0,1,0,5,15,Kinetic Bomb Damage
12032,0,0,30,2,508,0,0,0,-99.65,15,Torpedo Launcher PG Need
12032,0,0,50,2,330,0,0,0,-50,15,Cloaking Device CPU
12032,0,0,560,2,330,0,0,0,-100,15,Sensor Recalibration Time Bonus
# Mastodon,,,,,,,,,,,
12747,1,3341,68,2,40;1156,0,1,0,7.5,15,Shield Booster Boost
12747,1,3341,37,1,12747,0,1,0,5,15,Max Velocity
12747,1,19719,912,1,12747,0,1,0,5,15,Fleet Hangar Capacity
12747,1,19719,271,1,12747,0,1,2,-4,15,Shield EM Resistance
12747,1,19719,272,1,12747,0,1,2,-4,15,Shield Explosive Resistance
12747,1,19719,273,1,12747,0,1,2,-4,15,Shield Kinetic Resistance
12747,1,19719,274,1,12747,0,1,2,-4,15,Shield Thermal Resistance
12747,0,0,1223,2,46,0,0,0,100,15,Propulsion Overheat Effect
12747,0,0,1206,2,40;1156;62;1199;63;1150,0,0,0,100,15,Repair & RAH Duration Overheat Effect
12747,0,0,1230,2,62;1199,0,0,0,100,15,Armor Repair Amount Overheat Effect
12747,0,0,1231,2,40;1156,0,0,0,100,15,Shield Boost Amount Overheat Effect
12747,0,0,1208,2,77;328,0,0,0,100,15,Hardener Overheat Effect
# Maulus,,,,,,,,,,,
609,1,3328,6,2,208,0,1,0,-10,15,Remote Sensor Damp Cap Use
609,1,3328,309,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Range
609,1,3328,566,2,208,0,1,0,7.5,15,Remote Sensor Damp Effect Scan Res
# Maulus Navy Issue,,,,,,,,,,,
37456,0,0,105,4,1936,0,0,1,2,15,Warp Scrambler Strength 
37456,1,3328,263,3,18,0,1,0,10,15,Drone Shield HP
37456,1,3328,265,3,18,0,1,0,10,15,Drone Armor HP
37456,1,3328,9,3,18,0,1,0,10,15,Drone Hull HP
37456,1,3328,160,3,18,0,1,0,10,15,Drone Tracking
37456,1,3328,54,4,1936,0,1,0,10,15,Warp Scrambler Range
# Megathron,,,,,,,,,,,
641,1,3336,10012,4,563;566,0,1,0,-5,15,Large Hybrid Turret ROF
641,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Megathron Innerzone Shipping Edition,,,,,,,,,,,
#34239,1,3336,10012,4,563;566,0,1,0,-5,15,Large Hybrid Turret ROF
#34239,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Megathron Police Edition,,,,,,,,,,,
#34237,1,3336,10012,4,563;566,0,1,0,-5,15,Large Hybrid Turret ROF
#34237,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Megathron Quafe Edition,,,,,,,,,,,
#34118,1,3336,10012,4,563;566,0,1,0,-5,15,Large Hybrid Turret ROF
#34118,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Megathron Federate Issue,,,,,,,,,,,
13202,1,3336,10015,4,563;566,0,1,0,5,15,Large Hybrid Turret Damage
13202,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Megathron Navy Issue,,,,,,,,,,,
17728,1,3336,10012,4,563;566,0,1,0,-5,15,Large Hybrid Turret ROF
17728,1,3336,160,4,563;566,0,1,0,7.5,15,Large Hybrid Turret Tracking
# Merlin,,,,,,,,,,,
603,1,3330,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
603,1,3330,271,1,603,0,1,2,-4,15,Shield EM Resistance
603,1,3330,272,1,603,0,1,2,-4,15,Shield Explosive Resistance
603,1,3330,273,1,603,0,1,2,-4,15,Shield Kinetic Resistance
603,1,3330,274,1,603,0,1,2,-4,15,Shield Thermal Resistance
# Merlin Nugoeihuvi Edition,,,,,,,,,,,
#33659,1,3330,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
#33659,1,3330,271,1,33659,0,1,2,-4,15,Shield EM Resistance
#33659,1,3330,272,1,33659,0,1,2,-4,15,Shield Explosive Resistance
#33659,1,3330,273,1,33659,0,1,2,-4,15,Shield Kinetic Resistance
#33659,1,3330,274,1,33659,0,1,2,-4,15,Shield Thermal Resistance
# Merlin Wiyrkomi Edition,,,,,,,,,,,
#33661,1,3330,10015,4,564;561,0,1,0,5,15,Small Hybrid Turret Damage
#33661,1,3330,271,1,33661,0,1,2,-4,15,Shield EM Resistance
#33661,1,3330,272,1,33661,0,1,2,-4,15,Shield Explosive Resistance
#33661,1,3330,273,1,33661,0,1,2,-4,15,Shield Kinetic Resistance
#33661,1,3330,274,1,33661,0,1,2,-4,15,Shield Thermal Resistance
# Miasmos,,,,,,,,,,,
656,1,3340,1556,1,656,0,1,0,10,15,Ore Hold Capacity
656,1,3340,37,1,656,0,1,0,5,15,Max Velocity
# Miasmos Amastris Edition,,,,,,,,,,,
32811,1,3340,1556,1,32811,0,1,0,10,15,Ore Hold Capacity
32811,1,3340,37,1,32811,0,1,0,5,15,Max Velocity
# Miasmos Quafe Ultra Edition,,,,,,,,,,,
4363,1,3340,1556,1,4363,0,1,0,10,15,Ore Hold Capacity
4363,1,3340,37,1,4363,0,1,0,5,15,Max Velocity
# Miasmos Quafe Ultramarine Edition,,,,,,,,,,,
4388,1,3340,1556,1,4388,0,1,0,10,15,Ore Hold Capacity
4388,1,3340,37,1,4388,0,1,0,5,15,Max Velocity
# Mimir,,,,,,,,,,,
32209,0,0,37,1,2836,0,0,0,25,15,Max Velocity
32209,0,0,158,4,575;578,0,0,0,50,15,Medium Projectile Turret Falloff
32209,0,0,54,4,575;578,0,0,0,50,15,Medium Projectile Turret Optimal Range
32209,1,3333,10016,4,575;578,0,1,0,20,15,Medium Projectile Turret Damage
32209,1,3333,267,1,32209,0,1,2,-4,15,Armor EM Resistance
32209,1,3333,268,1,32209,0,1,2,-4,15,Armor Explosive Resistance
32209,1,3333,269,1,32209,0,1,2,-4,15,Armor Kinetic Resistance
32209,1,3333,270,1,32209,0,1,2,-4,15,Armor Thermal Resistance
# Minokawa,,,,,,,,,,,
37605,1,24312,482,1,37605,0,1,0,5,15,Capacitor Capacity
37605,1,24312,833,4,1636;1635,0,1,0,1,15,Siege & Information Warfare Link Bonus
37605,1,24312,271,1,37605,0,1,2,-4,15,Shield EM Resistance
37605,1,24312,272,1,37605,0,1,2,-4,15,Shield Explosive Resistance
37605,1,24312,273,1,37605,0,1,2,-4,15,Shield Kinetic Resistance
37605,1,24312,274,1,37605,0,1,2,-4,15,Shield Thermal Resistance
37605,1,24312,90,2,67,0,1,0,5,15,Energy Transfer Amount
37605,1,24312,68,2,41;1697,0,1,0,5,15,Remote Shield Booster Rep Amount
37605,0,0,50,2,316,0,0,0,-50,15,Warfare Link CPU Reduction
37605,0,0,68,4,842,0,0,0,200,15,Shield Maintenance Bot Transfer
37605,0,0,84,4,842,0,0,0,200,15,Armor Maintenance Bot Transfer
37605,0,0,10063,1,37605,0,0,1,2,15,Warfare Link Use
37605,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
# Moa,,,,,,,,,,,
623,1,3334,10015,4,562;565,0,1,0,5,15,Medium Hybrid Turret Damage
623,1,3334,271,1,623,0,1,2,-4,15,Shield EM Resistance
623,1,3334,272,1,623,0,1,2,-4,15,Shield Explosive Resistance
623,1,3334,273,1,623,0,1,2,-4,15,Shield Kinetic Resistance
623,1,3334,274,1,623,0,1,2,-4,15,Shield Thermal Resistance
# Moracha,,,,,,,,,,,
33395,1,3332,158,4,575;578,0,1,0,15,15,Medium Projectile Turret Falloff
33395,1,3333,10016,4,575;578,0,1,0,30,15,Medium Projectile Turret Damage
33395,1,22761,54,2,65,0,1,0,30,15,Stasis Web Range
33395,1,22761,50,2,330,0,1,0,-20,15,Cloaking Device CPU
33395,0,0,10013,4,575;578,0,0,0,-25,15,Medium Projectile Turret ROF
# Moros,,,,,,,,,,,
19724,1,20531,10015,4,771;772,0,1,0,5,15,Capital Hybrid Turret Damage
19724,1,20531,10012,4,771;772,0,1,0,-5,15,Capital Hybrid Turret ROF
19724,1,20531,73,2,62;1199,0,1,0,-5,15,Armor Repair Duration
19724,0,0,73,2,1313,0,0,0,500,15,Entosis link duration
# Moros Interbus Edition,,,,,,,,,,,
#34339,1,20531,10015,4,771;772,0,1,0,5,15,Capital Hybrid Turret Damage
#34339,1,20531,10012,4,771;772,0,1,0,-5,15,Capital Hybrid Turret ROF
# Muninn,,,,,,,,,,,
12015,1,3333,10013,4,575;578,0,1,0,-5,15,Medium Projectile Turret ROF
12015,1,3333,10016,4,575;578,0,1,0,5,15,Medium Projectile Turret Damage
12015,1,16591,54,4,575;578,0,1,0,10,15,Medium Projectile Turret Optimal Range
12015,1,16591,160,4,575;578,0,1,0,7.5,15,Medium Projectile Turret Tracking
12015,0,0,554,2,46,0,0,0,-50,15,MWD Signature Radius Penalty
# Myrmidon,,,,,,,,,,,
24700,1,33097,263,3,18,0,1,0,10,15,Drone Shield HP
